PublJahr,ArealCd,WohnanteilCd,QuarCd,QuarLang,EigentumGrundstkCd,Kapazitaet,Bestand,Reserve,Inanspruchnahme
2021,1,2,122,Schwamendingen-Mitte,1,314039,163376,150662,80224
2021,1,2,122,Schwamendingen-Mitte,2,493686,312466,181220,77763
2021,1,2,123,Hirzenbach,1,589396,265757,323638,168065
2021,1,2,123,Hirzenbach,2,431007,256494,174513,87148
2021,1,3,010,Kreis 1,1,110029,82898,27130,9295
2021,1,3,010,Kreis 1,2,360001,272487,87513,7052
2021,1,3,021,Wollishofen,1,507522,296752,210770,94255
2021,1,3,021,Wollishofen,2,1167049,678468,488580,231778
2021,1,3,023,Leimbach,1,279066,155793,123272,49673
2021,1,3,023,Leimbach,2,231372,112501,118870,47932
2021,1,3,024,Enge,1,78861,31928,46933,17436
2021,1,3,024,Enge,2,866092,528309,337782,111237
2021,1,3,031,Alt-Wiedikon,1,112613,64367,48245,10685
2021,1,3,031,Alt-Wiedikon,2,1457844,772543,685300,171915
2021,1,3,033,Friesenberg,1,511223,295844,215378,114395
2021,1,3,033,Friesenberg,2,218395,122245,96149,47822
2021,1,3,034,Sihlfeld,1,464052,295313,168739,57918
2021,1,3,034,Sihlfeld,2,1102561,676127,426434,87433
2021,1,3,041,Werd,1,83342,26942,56400,4950
2021,1,3,041,Werd,2,425552,207424,218127,24805
2021,1,3,042,Langstrasse,1,93911,66805,27105,2032
2021,1,3,042,Langstrasse,2,1120400,558051,562349,80374
2021,1,3,044,Hard,1,431468,250836,180632,44693
2021,1,3,044,Hard,2,547809,302847,244961,55443
2021,1,3,051,Gewerbeschule,1,265789,132717,133072,29675
2021,1,3,051,Gewerbeschule,2,639652,323713,315939,42680
2021,1,3,052,Escher Wyss,1,223774,18944,204830,130475
2021,1,3,052,Escher Wyss,2,1105899,417070,688828,449068
2021,1,3,061,Unterstrass,1,574343,329827,244515,115738
2021,1,3,061,Unterstrass,2,1382680,795602,587078,166111
2021,1,3,063,Oberstrass,1,107143,62870,44272,23017
2021,1,3,063,Oberstrass,2,694919,528704,166215,56420
2021,1,3,071,Fluntern,1,39519,26934,12585,6011
2021,1,3,071,Fluntern,2,840505,555462,285043,109878
2021,1,3,072,Hottingen,1,53910,18324,35585,8542
2021,1,3,072,Hottingen,2,1022033,649213,372819,101009
2021,1,3,073,Hirslanden,1,77256,47064,30192,12261
2021,1,3,073,Hirslanden,2,571868,365598,206270,67587
2021,1,3,074,Witikon,1,65887,42151,23735,6255
2021,1,3,074,Witikon,2,985098,598782,386315,168766
2021,1,3,081,Seefeld,1,57746,40786,16960,8531
2021,1,3,081,Seefeld,2,462927,313557,149369,22969
2021,1,3,082,Mühlebach,1,57527,31614,25913,4380
2021,1,3,082,Mühlebach,2,665830,331063,334766,44542
2021,1,3,083,Weinegg,1,52618,16729,35888,10464
2021,1,3,083,Weinegg,2,519679,284114,235565,75040
2021,1,3,091,Albisrieden,1,618871,353918,264952,138033
2021,1,3,091,Albisrieden,2,1004895,717737,287157,104546
2021,1,3,092,Altstetten,1,798145,439173,358972,169482
2021,1,3,092,Altstetten,2,2240907,1137928,1102979,371984
2021,1,3,101,Höngg,1,425420,240530,184890,80194
2021,1,3,101,Höngg,2,1341608,1004211,337397,137589
2021,1,3,102,Wipkingen,1,356996,211014,145982,45706
2021,1,3,102,Wipkingen,2,756498,549694,206803,68384
2021,1,3,111,Affoltern,1,705855,385723,320132,142269
2021,1,3,111,Affoltern,2,1196738,798663,398075,186002
2021,1,3,115,Oerlikon,1,482813,133930,348883,116834
2021,1,3,115,Oerlikon,2,1869629,972149,897480,290712
2021,1,3,119,Seebach,1,959072,275042,684030,344109
2021,1,3,119,Seebach,2,1861372,903280,958092,344890
2021,1,3,121,Saatlen,1,552545,272420,280124,167645
2021,1,3,121,Saatlen,2,176062,75786,100276,43657
2021,1,3,122,Schwamendingen-Mitte,1,330362,163376,166985,87421
2021,1,3,122,Schwamendingen-Mitte,2,547765,312466,235298,105357
2021,1,3,123,Hirzenbach,1,614606,265757,348848,183828
2021,1,3,123,Hirzenbach,2,467544,256506,211037,104975
2021,2,1,010,Kreis 1,1,81620,82898,-1278,254
2021,2,1,010,Kreis 1,2,270755,272487,-1731,-167
2021,2,1,021,Wollishofen,1,317056,296752,20304,1876
2021,2,1,021,Wollishofen,2,683562,658308,25253,8337
2021,2,1,023,Leimbach,1,150612,155793,-5180,14868
2021,2,1,023,Leimbach,2,161495,112501,48993,23031
2021,2,1,024,Enge,1,48167,31928,16238,6492
2021,2,1,024,Enge,2,633423,527872,105551,36787
2021,2,1,031,Alt-Wiedikon,1,80291,64367,15923,3892
2021,2,1,031,Alt-Wiedikon,2,831225,772543,58682,27555
2021,2,1,033,Friesenberg,1,337172,295844,41328,23107
2021,2,1,033,Friesenberg,2,141573,122245,19328,12513
2021,2,1,034,Sihlfeld,1,364559,287511,77047,29845
2021,2,1,034,Sihlfeld,2,811409,675752,135657,31212
2021,2,1,041,Werd,1,42068,26855,15212,1808
2021,2,1,041,Werd,2,236619,196503,40116,2988
2021,2,1,042,Langstrasse,1,75921,66805,9115,683
2021,2,1,042,Langstrasse,2,567510,441084,126426,16166
2021,2,1,044,Hard,1,371655,249698,121957,23579
2021,2,1,044,Hard,2,418277,302847,115430,21880
2021,2,1,051,Gewerbeschule,1,213219,126538,86680,14435
2021,2,1,051,Gewerbeschule,2,364395,320900,43495,8424
2021,2,1,052,Escher Wyss,1,31816,18944,12871,3583
2021,2,1,052,Escher Wyss,2,297696,387739,-90042,-83434
2021,2,1,061,Unterstrass,1,387469,324973,62495,38205
2021,2,1,061,Unterstrass,2,915935,783259,132675,52361
2021,2,1,063,Oberstrass,1,75725,62870,12855,7590
2021,2,1,063,Oberstrass,2,532689,528660,4028,10216
2021,2,1,071,Fluntern,1,29532,26934,2598,3965
2021,2,1,071,Fluntern,2,633349,555281,78068,50597
2021,2,1,072,Hottingen,1,35476,18324,17151,4109
2021,2,1,072,Hottingen,2,798487,649213,149273,43663
2021,2,1,073,Hirslanden,1,51416,47064,4351,2428
2021,2,1,073,Hirslanden,2,430951,365598,65353,27480
2021,2,1,074,Witikon,1,44604,41399,3205,1926
2021,2,1,074,Witikon,2,657380,595724,61656,65282
2021,2,1,081,Seefeld,1,41700,37930,3770,-15
2021,2,1,081,Seefeld,2,370616,312189,58427,5509
2021,2,1,082,Mühlebach,1,44137,31614,12523,1821
2021,2,1,082,Mühlebach,2,469864,324050,145814,18271
2021,2,1,083,Weinegg,1,28505,16729,11775,3216
2021,2,1,083,Weinegg,2,322843,282404,40439,19868
2021,2,1,091,Albisrieden,1,409777,351632,58145,53844
2021,2,1,091,Albisrieden,2,693760,714830,-21070,35130
2021,2,1,092,Altstetten,1,486309,423922,62387,42538
2021,2,1,092,Altstetten,2,1096900,1137279,-40378,76060
2021,2,1,101,Höngg,1,276213,240530,35683,37578
2021,2,1,101,Höngg,2,950941,1001681,-50740,33340
2021,2,1,102,Wipkingen,1,248262,207201,41060,15252
2021,2,1,102,Wipkingen,2,600908,549507,51401,19568
2021,2,1,111,Affoltern,1,435725,385723,50001,54535
2021,2,1,111,Affoltern,2,749029,792971,-43942,54149
2021,2,1,115,Oerlikon,1,148750,133930,14820,10573
2021,2,1,115,Oerlikon,2,1107978,960869,147109,82896
2021,2,1,119,Seebach,1,421053,274709,146344,94033
2021,2,1,119,Seebach,2,911019,871505,39514,72609
2021,2,1,121,Saatlen,1,348903,272420,76482,62701
2021,2,1,121,Saatlen,2,104049,75786,28262,15492
2021,2,1,122,Schwamendingen-Mitte,1,223846,163376,60469,37477
2021,2,1,122,Schwamendingen-Mitte,2,377404,312107,65297,27526
2021,2,1,123,Hirzenbach,1,433877,257698,176178,97146
2021,2,1,123,Hirzenbach,2,324111,256457,67653,43344
2021,2,2,010,Kreis 1,1,88803,82898,5905,2403
2021,2,2,010,Kreis 1,2,291996,272487,19509,1582
2021,2,2,021,Wollishofen,1,398545,296752,101793,37596
2021,2,2,021,Wollishofen,2,915475,665522,249952,99284
2021,2,2,023,Leimbach,1,200503,155793,44710,28900
2021,2,2,023,Leimbach,2,203737,112501,91235,36258
2021,2,2,024,Enge,1,62936,31928,31008,11490
2021,2,2,024,Enge,2,754740,528309,226431,72137
2021,2,2,031,Alt-Wiedikon,1,95890,64367,31523,7189
2021,2,2,031,Alt-Wiedikon,2,1068758,772543,296214,84602
2021,2,2,033,Friesenberg,1,421456,295844,125611,70918
2021,2,2,033,Friesenberg,2,186024,122245,63779,33201
2021,2,2,034,Sihlfeld,1,405079,290260,114819,41934
2021,2,2,034,Sihlfeld,2,962657,676127,286530,59562
2021,2,2,041,Werd,1,57768,26942,30826,3059
2021,2,2,041,Werd,2,310368,201088,109280,11135
2021,2,2,042,Langstrasse,1,85306,66805,18501,1387
2021,2,2,042,Langstrasse,2,755363,469493,285870,38164
2021,2,2,044,Hard,1,395865,250836,145029,30626
2021,2,2,044,Hard,2,477423,302847,174576,35259
2021,2,2,051,Gewerbeschule,1,237330,128798,108531,20437
2021,2,2,051,Gewerbeschule,2,468810,322053,146756,20453
2021,2,2,052,Escher Wyss,1,83713,18944,64769,38671
2021,2,2,052,Escher Wyss,2,504390,393491,110898,54318
2021,2,2,061,Unterstrass,1,467188,327082,140105,71420
2021,2,2,061,Unterstrass,2,1147884,788592,359291,112119
2021,2,2,063,Oberstrass,1,91572,62870,28701,15235
2021,2,2,063,Oberstrass,2,642462,528693,113769,41141
2021,2,2,071,Fluntern,1,34367,26934,7433,5204
2021,2,2,071,Fluntern,2,780012,555447,224564,92474
2021,2,2,072,Hottingen,1,46334,18324,28010,6765
2021,2,2,072,Hottingen,2,928738,649213,279525,76588
2021,2,2,073,Hirslanden,1,64576,47064,17512,7256
2021,2,2,073,Hirslanden,2,525613,365598,160015,54563
2021,2,2,074,Witikon,1,56739,42151,14588,4578
2021,2,2,074,Witikon,2,848851,597403,251448,122759
2021,2,2,081,Seefeld,1,51438,40786,10652,4241
2021,2,2,081,Seefeld,2,419215,313557,105657,12625
2021,2,2,082,Mühlebach,1,51974,31614,20360,3102
2021,2,2,082,Mühlebach,2,563428,325873,237554,31468
2021,2,2,083,Weinegg,1,39159,16729,22430,6283
2021,2,2,083,Weinegg,2,426827,283774,143052,47888
2021,2,2,091,Albisrieden,1,495453,352526,142926,88408
2021,2,2,091,Albisrieden,2,856044,716369,139675,74428
2021,2,2,092,Altstetten,1,598380,430486,167894,83886
2021,2,2,092,Altstetten,2,1493658,1137666,355991,180728
2021,2,2,101,Höngg,1,343526,240530,102996,56764
2021,2,2,101,Höngg,2,1197807,1003565,194241,95151
2021,2,2,102,Wipkingen,1,296580,209169,87410,28421
2021,2,2,102,Wipkingen,2,707311,549675,157636,51316
2021,2,2,111,Affoltern,1,548747,385723,163024,88339
2021,2,2,111,Affoltern,2,974885,796002,178883,119121
2021,2,2,115,Oerlikon,1,246886,133930,112956,37236
2021,2,2,115,Oerlikon,2,1420523,965360,455163,164098
2021,2,2,119,Seebach,1,585506,274944,310561,166909
2021,2,2,119,Seebach,2,1259356,880427,378928,167443
2021,2,2,121,Saatlen,1,438392,272420,165972,108376
2021,2,2,121,Saatlen,2,141367,75786,65580,30573
2021,2,2,122,Schwamendingen-Mitte,1,271914,163376,108537,59590
2021,2,2,122,Schwamendingen-Mitte,2,475654,312466,163187,68473
2021,2,2,123,Hirzenbach,1,512349,261109,251239,130387
2021,2,2,123,Hirzenbach,2,396348,256494,139854,71925
2021,2,3,010,Kreis 1,1,105690,82898,22791,8109
2021,2,3,010,Kreis 1,2,357946,272487,85459,6897
2021,2,3,021,Wollishofen,1,449771,296752,153018,68235
2021,2,3,021,Wollishofen,2,1134799,674051,460747,215682
2021,2,3,023,Leimbach,1,238321,155793,82528,36788
2021,2,3,023,Leimbach,2,223969,112501,111467,42963
2021,2,3,024,Enge,1,73487,31928,41558,14992
2021,2,3,024,Enge,2,848248,528309,319938,103580
2021,2,3,031,Alt-Wiedikon,1,101401,64367,37034,7746
2021,2,3,031,Alt-Wiedikon,2,1367807,772543,595263,148247
2021,2,3,033,Friesenberg,1,456588,295844,160744,85635
2021,2,3,033,Friesenberg,2,208551,122245,86306,44362
2021,2,3,034,Sihlfeld,1,429972,290260,139712,44079
2021,2,3,034,Sihlfeld,2,1089942,676127,413815,81903
2021,2,3,041,Werd,1,83342,26942,56400,4950
2021,2,3,041,Werd,2,425552,207424,218127,24805
2021,2,3,042,Langstrasse,1,93911,66805,27105,2032
2021,2,3,042,Langstrasse,2,1095769,542991,552778,79618
2021,2,3,044,Hard,1,419108,250836,168272,40904
2021,2,3,044,Hard,2,541716,302847,238868,53052
2021,2,3,051,Gewerbeschule,1,265789,132717,133072,29675
2021,2,3,051,Gewerbeschule,2,626243,323713,302530,40021
2021,2,3,052,Escher Wyss,1,203987,18944,185042,118450
2021,2,3,052,Escher Wyss,2,1018375,412779,605596,393297
2021,2,3,061,Unterstrass,1,498984,327082,171901,79500
2021,2,3,061,Unterstrass,2,1363896,790173,573723,161171
2021,2,3,063,Oberstrass,1,96547,62870,33677,17910
2021,2,3,063,Oberstrass,2,694919,528704,166215,56420
2021,2,3,071,Fluntern,1,35362,26934,8428,5699
2021,2,3,071,Fluntern,2,829474,555462,274012,106160
2021,2,3,072,Hottingen,1,52476,18324,34151,8112
2021,2,3,072,Hottingen,2,999912,649213,350698,94886
2021,2,3,073,Hirslanden,1,72895,47064,25830,10343
2021,2,3,073,Hirslanden,2,570436,365598,204838,67373
2021,2,3,074,Witikon,1,61961,42151,19810,5828
2021,2,3,074,Witikon,2,937871,598210,339660,148574
2021,2,3,081,Seefeld,1,57746,40786,16960,8531
2021,2,3,081,Seefeld,2,460101,313557,146544,21166
2021,2,3,082,Mühlebach,1,56172,31614,24558,3895
2021,2,3,082,Mühlebach,2,658397,331063,327334,42820
2021,2,3,083,Weinegg,1,47511,16729,30782,9035
2021,2,3,083,Weinegg,2,498235,284114,214121,66998
2021,2,3,091,Albisrieden,1,520870,352526,168343,96735
2021,2,3,091,Albisrieden,2,955779,717737,238041,94032
2021,2,3,092,Altstetten,1,693290,430591,262699,124165
2021,2,3,092,Altstetten,2,2133021,1137928,995093,338023
2021,2,3,101,Höngg,1,365098,240530,124568,61829
2021,2,3,101,Höngg,2,1289992,1004211,285780,118226
2021,2,3,102,Wipkingen,1,314775,209928,104846,32042
2021,2,3,102,Wipkingen,2,743144,549694,193449,62379
2021,2,3,111,Affoltern,1,597118,385723,211394,104264
2021,2,3,111,Affoltern,2,1110335,797742,312592,158609
2021,2,3,115,Oerlikon,1,423920,133930,289989,87519
2021,2,3,115,Oerlikon,2,1805882,972149,833732,269957
2021,2,3,119,Seebach,1,830890,275042,555848,288867
2021,2,3,119,Seebach,2,1741837,901422,840415,303629
2021,2,3,121,Saatlen,1,465163,272420,192743,122491
2021,2,3,121,Saatlen,2,172455,75786,96668,41598
2021,2,3,122,Schwamendingen-Mitte,1,288237,163376,124860,66749
2021,2,3,122,Schwamendingen-Mitte,2,529732,312466,217266,96067
2021,2,3,123,Hirzenbach,1,537559,261109,276449,146008
2021,2,3,123,Hirzenbach,2,432885,256506,176378,89565
2022,1,1,010,Kreis 1,1,85701.019919,82640.406048,3060.6138713,1440.3376172
2022,1,1,010,Kreis 1,2,274439.25398,274267.15368,172.1003084,95.354260019
2022,1,1,021,Wollishofen,1,374808.03387,296714.01925,78094.014629,45903.611181
2022,1,1,021,Wollishofen,2,716727.6562,671728.99309,44998.663112,52167.573572
2022,1,1,023,Leimbach,1,191356.53224,155793.03783,35563.494414,30769.993506
2022,1,1,023,Leimbach,2,167382.65484,122004.27539,45378.379446,18824.865988
2022,1,1,024,Enge,1,53453.097701,31928.495243,21524.602457,6680.4194267
2022,1,1,024,Enge,2,640688.26894,518067.66137,122620.60757,46385.750021
2022,1,1,031,Alt-Wiedikon,1,91502.602515,64942.096092,26560.506423,6785.262095
2022,1,1,031,Alt-Wiedikon,2,921325.12901,771351.16865,149973.96036,55025.557575
2022,1,1,033,Friesenberg,1,391810.87236,295844.39257,95966.479799,51566.694207
2022,1,1,033,Friesenberg,2,151417.1625,122267.51099,29149.651511,15420.329013
2022,1,1,034,Sihlfeld,1,400388.57364,278589.19059,121799.38305,55909.189102
2022,1,1,034,Sihlfeld,2,822185.21486,672604.67037,149580.5445,40438.010523
2022,1,1,041,Werd,1,42802.231711,27202.021138,15600.210573,2154.1738205
2022,1,1,041,Werd,2,235885.54988,197168.29522,38717.254662,4807.4884899
2022,1,1,042,Langstrasse,1,75922.3068,66906.801726,9015.5050735,676.16288051
2022,1,1,042,Langstrasse,2,592143.25982,476466.00472,115677.2551,11000.62003
2022,1,1,044,Hard,1,384015.6889,249898.01114,134117.67775,27318.296285
2022,1,1,044,Hard,2,424371.02008,289923.88049,134447.13959,35635.459173
2022,1,1,051,Gewerbeschule,1,213940.17755,127709.28504,86230.892516,14411.329876
2022,1,1,051,Gewerbeschule,2,376985.74596,318717.26545,58268.480507,14346.764338
2022,1,1,052,Escher Wyss,1,52205.655518,18211.93367,33993.721848,16609.759309
2022,1,1,052,Escher Wyss,2,385151.4392,393361.02313,-8209.583935,-28713.47229
2022,1,1,061,Unterstrass,1,462723.36986,332643.24288,130080.12698,69980.204204
2022,1,1,061,Unterstrass,2,936112.60381,797545.84381,138566.75999,55961.183328
2022,1,1,063,Oberstrass,1,86293.538982,62870.652,23422.886982,12323.441839
2022,1,1,063,Oberstrass,2,532580.93634,534885.67814,-2304.741801,6822.3756243
2022,1,1,071,Fluntern,1,33689.283951,26934.036753,6755.2471976,4913.3535998
2022,1,1,071,Fluntern,2,642540.77489,559628.13637,82912.638526,51170.532621
2022,1,1,072,Hottingen,1,36334.385554,18363.876015,17970.509539,4416.51119
2022,1,1,072,Hottingen,2,820608.17154,655286.82006,165321.35148,60248.0547
2022,1,1,073,Hirslanden,1,55964.757827,47029.181892,8935.5759354,3397.8295383
2022,1,1,073,Hirslanden,2,431586.96724,365260.33143,66326.635815,29022.101567
2022,1,1,074,Witikon,1,48530.115007,43287.271992,5242.8430153,2179.1016267
2022,1,1,074,Witikon,2,705096.37421,591543.07675,113553.29746,88788.065841
2022,1,1,081,Seefeld,1,41701.820649,37931.720223,3770.1004259,282.75753194
2022,1,1,081,Seefeld,2,372484.62623,312639.90153,59844.724693,7182.957178
2022,1,1,082,Mühlebach,1,45492.403384,31614.39768,13878.005704,2272.1550998
2022,1,1,082,Mühlebach,2,476017.88447,321964.99923,154052.88524,21251.459138
2022,1,1,083,Weinegg,1,33611.993348,16729.191,16882.802348,4644.9073664
2022,1,1,083,Weinegg,2,345467.40679,283534.55202,61932.854768,33163.087383
2022,1,1,091,Albisrieden,1,506722.74801,357051.57487,149671.17314,95645.653745
2022,1,1,091,Albisrieden,2,742862.89736,706143.29878,36719.598576,56213.922403
2022,1,1,092,Altstetten,1,589194.94701,442814.10969,146380.83731,77005.963728
2022,1,1,092,Altstetten,2,1207012.7603,1151326.244,55686.516371,89579.970816
2022,1,1,101,Höngg,1,336999.76022,240344.12702,96655.633199,57003.583784
2022,1,1,101,Höngg,2,1002741.1205,1005655.3036,-2914.183099,49977.286225
2022,1,1,102,Wipkingen,1,290137.07823,206767.24754,83369.830694,29433.388335
2022,1,1,102,Wipkingen,2,614262.17025,548116.04603,66146.124216,27622.911295
2022,1,1,111,Affoltern,1,536688.74259,386348.6176,150340.12499,91129.106161
2022,1,1,111,Affoltern,2,835567.25796,801002.6281,34564.629858,82949.94263
2022,1,1,115,Oerlikon,1,207644.3924,134573.34785,73071.044547,26684.271639
2022,1,1,115,Oerlikon,2,1172341.0041,974590.65612,197750.34801,103293.34503
2022,1,1,119,Seebach,1,541427.9689,269651.43914,271776.52976,155003.50256
2022,1,1,119,Seebach,2,1032570.3601,886229.50387,146340.8562,101253.06335
2022,1,1,121,Saatlen,1,438795.0551,273047.33984,165747.71526,106540.40141
2022,1,1,121,Saatlen,2,105956.40365,76308.680632,29647.723019,15398.777996
2022,1,1,122,Schwamendingen-Mitte,1,266051.17663,156574.23892,109476.93771,62854.563816
2022,1,1,122,Schwamendingen-Mitte,2,395548.44998,311697.82773,83850.62225,40060.05934
2022,1,1,123,Hirzenbach,1,512503.17583,258483.50694,254019.66888,135364.18654
2022,1,1,123,Hirzenbach,2,357191.74141,255505.25982,101686.48159,63311.87488
2022,1,2,010,Kreis 1,1,92884.293519,82640.406048,10243.887471,3589.02805
2022,1,2,010,Kreis 1,2,295680.29894,274267.15368,21413.145265,2161.3451178
2022,1,2,021,Wollishofen,1,456296.56823,296714.01925,159582.54898,74031.908612
2022,1,2,021,Wollishofen,2,948641.19684,681858.98603,266782.21081,130703.496
2022,1,2,023,Leimbach,1,241246.91942,155793.03783,85453.881591,47438.125182
2022,1,2,023,Leimbach,2,209623.9197,124067.14823,85556.771471,31412.562731
2022,1,2,024,Enge,1,68223.002635,31928.495243,36294.507391,11407.005166
2022,1,2,024,Enge,2,762005.60376,518761.77667,243243.82709,81928.720867
2022,1,2,031,Alt-Wiedikon,1,107101.99731,64942.096092,42159.901221,10082.321743
2022,1,2,031,Alt-Wiedikon,2,1158867.9692,771510.89879,387357.07045,110824.8402
2022,1,2,033,Friesenberg,1,476094.82036,295844.39257,180250.42779,99590.660688
2022,1,2,033,Friesenberg,2,195868.4575,122267.51099,73600.946508,35952.285246
2022,1,2,034,Sihlfeld,1,440979.99476,278589.19059,162390.80416,69493.588898
2022,1,2,034,Sihlfeld,2,973346.58707,672979.39636,300367.19071,67816.8301
2022,1,2,041,Werd,1,58785.044315,27289.103621,31495.940695,3517.3463287
2022,1,2,041,Werd,2,309352.31057,201753.21129,107599.09928,11793.913825
2022,1,2,042,Langstrasse,1,85307.933838,66906.801726,18401.132112,1380.0849084
2022,1,2,042,Langstrasse,2,779996.36723,502158.40079,277837.96644,32998.906402
2022,1,2,044,Hard,1,408225.2279,251035.751,157189.4769,34365.248788
2022,1,2,044,Hard,2,483517.15196,290136.6385,193380.51346,48854.699514
2022,1,2,051,Gewerbeschule,1,238129.99029,129969.89124,108160.09905,19356.4109
2022,1,2,051,Gewerbeschule,2,481321.82721,319870.57146,161451.25575,26854.904984
2022,1,2,052,Escher Wyss,1,104563.02632,20529.655116,84033.371203,50304.444941
2022,1,2,052,Escher Wyss,2,591720.08399,404466.40747,187253.67652,103272.19732
2022,1,2,061,Unterstrass,1,542442.36679,335814.84218,206627.52461,102809.5894
2022,1,2,061,Unterstrass,2,1168061.304,802837.78902,365223.515,117797.25885
2022,1,2,063,Oberstrass,1,102129.73252,62870.652,39259.080524,19912.500846
2022,1,2,063,Oberstrass,2,642355.7918,535793.68196,106562.10984,37305.023452
2022,1,2,071,Fluntern,1,38524.848228,26934.036753,11590.811475,6152.7084014
2022,1,2,071,Fluntern,2,789203.16664,559853.4299,229349.73673,93479.02536
2022,1,2,072,Hottingen,1,47080.732274,18363.876015,28716.856259,7060.852951
2022,1,2,072,Hottingen,2,950859.83066,656211.78147,294648.04919,94798.559784
2022,1,2,073,Hirslanden,1,69258.292125,47029.181892,22229.110233,7961.726629
2022,1,2,073,Hirslanden,2,526116.19748,365383.97016,160732.22732,56937.584682
2022,1,2,074,Witikon,1,60665.287309,43287.271992,17378.015317,4920.8291065
2022,1,2,074,Witikon,2,896567.30922,593244.32001,303322.98921,147758.70497
2022,1,2,081,Seefeld,1,51439.613321,40787.358412,10652.254908,1889.062061
2022,1,2,081,Seefeld,2,421083.38947,314008.31004,107075.07944,14458.107738
2022,1,2,082,Mühlebach,1,53329.491614,31614.39768,21715.093934,3577.386527
2022,1,2,082,Mühlebach,2,569581.52919,322599.9666,246981.56258,34781.923466
2022,1,2,083,Weinegg,1,44266.483184,16729.191,27537.292184,7711.9622883
2022,1,2,083,Weinegg,2,449413.64772,284904.67327,164508.97445,62254.862298
2022,1,2,091,Albisrieden,1,592220.03595,357051.57487,235168.46109,130600.19041
2022,1,2,091,Albisrieden,2,904889.39362,708014.66876,196874.72486,96293.863947
2022,1,2,092,Altstetten,1,701311.48267,444590.08271,256721.39996,119490.10765
2022,1,2,092,Altstetten,2,1603678.9346,1154112.1752,449566.75934,209947.0771
2022,1,2,101,Höngg,1,404458.98022,240344.12702,164114.8532,77735.834072
2022,1,2,101,Höngg,2,1249461.3476,1008004.8494,241456.49824,112300.50361
2022,1,2,102,Wipkingen,1,338455.67959,207781.03559,130674.644,43043.65425
2022,1,2,102,Wipkingen,2,720665.08548,548944.51997,171720.56551,59514.500972
2022,1,2,111,Affoltern,1,649032.74347,386348.6176,262684.12587,130648.31858
2022,1,2,111,Affoltern,2,1061198.3809,801603.84646,259594.53441,149819.75655
2022,1,2,115,Oerlikon,1,305780.33449,134573.34785,171206.98664,57291.359402
2022,1,2,115,Oerlikon,2,1484697.1415,978554.16569,506142.97582,188521.86096
2022,1,2,119,Seebach,1,702450.38578,269886.44932,432563.93646,229922.90391
2022,1,2,119,Seebach,2,1385021.0033,898622.7744,486398.22892,194830.39883
2022,1,2,121,Saatlen,1,528759.24734,273047.33984,255711.9075,160504.72699
2022,1,2,121,Saatlen,2,142800.03007,76482.786714,66317.243356,30681.700992
2022,1,2,122,Schwamendingen-Mitte,1,314119.07573,156574.23892,157544.83681,85385.528272
2022,1,2,122,Schwamendingen-Mitte,2,493798.1457,312728.1999,181069.9458,81290.817117
2022,1,2,123,Hirzenbach,1,591582.61555,264473.1923,327109.42325,167622.9156
2022,1,2,123,Hirzenbach,2,428821.58197,257260.46954,171561.11244,92255.812905
2022,1,3,010,Kreis 1,1,109771.16978,82640.406048,27130.763735,9295.0146195
2022,1,3,010,Kreis 1,2,361630.0882,274267.15368,87362.934522,8376.1595909
2022,1,3,021,Wollishofen,1,507522.33764,296714.01925,210808.31839,90961.425816
2022,1,3,021,Wollishofen,2,1167966.3627,700447.438,467518.92473,215139.33553
2022,1,3,023,Leimbach,1,279065.55138,155793.03783,123272.51355,56388.580031
2022,1,3,023,Leimbach,2,229855.9587,124926.67858,104929.28013,38448.811583
2022,1,3,024,Enge,1,78773.272162,31928.495243,46844.776919,14647.040316
2022,1,3,024,Enge,2,855514.19409,518868.87492,336645.31916,113387.08262
2022,1,3,031,Alt-Wiedikon,1,112613.08698,64942.096092,47670.990884,10639.566811
2022,1,3,031,Alt-Wiedikon,2,1457916.545,771606.73688,686309.80816,172520.88481
2022,1,3,033,Friesenberg,1,511227.26832,295844.39257,215382.87575,114395.87973
2022,1,3,033,Friesenberg,2,218395.12298,122267.51099,96127.611991,47049.210287
2022,1,3,034,Sihlfeld,1,465861.59396,278589.19059,187272.40337,71336.84453
2022,1,3,034,Sihlfeld,2,1100631.4984,672979.39636,427652.10204,89488.397339
2022,1,3,041,Werd,1,84781.692116,27289.103621,57492.588495,5440.3320438
2022,1,3,041,Werd,2,424112.78706,208089.69687,216023.09019,23040.872222
2022,1,3,042,Langstrasse,1,93912.534724,66906.801726,27005.732998,2025.4299748
2022,1,3,042,Langstrasse,2,1120403.0596,568051.47806,552351.58154,73759.711307
2022,1,3,044,Hard,1,431468.59038,251035.751,180432.83939,44643.492824
2022,1,3,044,Hard,2,547809.40162,290243.01751,257566.38411,66567.668571
2022,1,3,051,Gewerbeschule,1,266589.4582,133888.68396,132700.77423,26147.547338
2022,1,3,051,Gewerbeschule,2,638754.69502,321530.54232,317224.1527,46902.878564
2022,1,3,052,Escher Wyss,1,226379.71873,27126.246926,199253.4718,126292.81781
2022,1,3,052,Escher Wyss,2,1105283.2976,438989.29588,666294.00174,425788.16706
2022,1,3,061,Unterstrass,1,574238.38474,335814.84218,238423.54256,111061.08687
2022,1,3,061,Unterstrass,2,1384073.6859,803941.65565,580132.03028,171416.9474
2022,1,3,063,Oberstrass,1,107089.48594,62870.652,44218.833936,22217.93851
