PublJahr,ArealCd,WohnanteilCd,QuarCd,QuarLang,EigentumGrundstkCd,Kapazitaet,Bestand,Reserve,Inanspruchnahme
2019,1,2,119,Seebach,2,1399472,860918,538554,234154
2019,1,2,121,Saatlen,1,522833,250630,272202,167482
2019,1,2,121,Saatlen,2,146122,79859,66263,33653
2019,1,2,122,Schwamendingen-Mitte,1,310622,174266,136355,77271
2019,1,2,122,Schwamendingen-Mitte,2,499270,310501,188768,75567
2019,1,2,123,Hirzenbach,1,588629,288506,300122,179297
2019,1,2,123,Hirzenbach,2,427586,251149,176437,81224
2019,1,3,010,Kreis 1,1,105859,81513,24346,8059
2019,1,3,010,Kreis 1,2,356864,268421,88442,7282
2019,1,3,021,Wollishofen,1,503084,302710,200374,88829
2019,1,3,021,Wollishofen,2,1176156,630233,545923,266543
2019,1,3,023,Leimbach,1,276286,151752,124534,50143
2019,1,3,023,Leimbach,2,231114,117174,113940,44239
2019,1,3,024,Enge,1,74432,31785,42646,15434
2019,1,3,024,Enge,2,870738,525728,345010,112337
2019,1,3,031,Alt-Wiedikon,1,112625,64324,48300,13544
2019,1,3,031,Alt-Wiedikon,2,1461166,771830,689336,155341
2019,1,3,033,Friesenberg,1,511581,287732,223849,118006
2019,1,3,033,Friesenberg,2,217084,123252,93832,40103
2019,1,3,034,Sihlfeld,1,457223,267064,190158,75736
2019,1,3,034,Sihlfeld,2,1104547,666272,438275,80435
2019,1,3,041,Werd,1,83357,26053,57303,7628
2019,1,3,041,Werd,2,423376,181644,241732,37868
2019,1,3,042,Langstrasse,1,93222,66493,26728,6268
2019,1,3,042,Langstrasse,2,1124456,467095,657361,157518
2019,1,3,044,Hard,1,431475,242878,188597,94151
2019,1,3,044,Hard,2,547877,304072,243805,58157
2019,1,3,051,Gewerbeschule,1,263732,124149,139582,45631
2019,1,3,051,Gewerbeschule,2,634611,320624,313987,43556
2019,1,3,052,Escher Wyss,1,221314,18944,202370,115787
2019,1,3,052,Escher Wyss,2,1119376,419968,699407,186771
2019,1,3,061,Unterstrass,1,567809,341710,226099,110828
2019,1,3,061,Unterstrass,2,1384844,757460,627383,185190
2019,1,3,063,Oberstrass,1,107548,62870,44677,23340
2019,1,3,063,Oberstrass,2,694769,527624,167145,60542
2019,1,3,071,Fluntern,1,39464,28125,11338,5969
2019,1,3,071,Fluntern,2,849511,553015,296496,118536
2019,1,3,072,Hottingen,1,49360,22563,26797,6803
2019,1,3,072,Hottingen,2,1026555,652619,373935,103223
2019,1,3,073,Hirslanden,1,75376,47064,28312,9913
2019,1,3,073,Hirslanden,2,571243,366617,204626,65876
2019,1,3,074,Witikon,1,58562,37224,21338,7295
2019,1,3,074,Witikon,2,991713,599079,392634,165453
2019,1,3,081,Seefeld,1,56018,11748,44269,28164
2019,1,3,081,Seefeld,2,464187,313356,150831,27260
2019,1,3,082,Mühlebach,1,60618,30571,30046,4666
2019,1,3,082,Mühlebach,2,689674,324295,365379,55180
2019,1,3,083,Weinegg,1,48988,16252,32735,9086
2019,1,3,083,Weinegg,2,522943,259435,263507,115235
2019,1,3,091,Albisrieden,1,612199,350319,261880,145129
2019,1,3,091,Albisrieden,2,1023401,699832,323568,108417
2019,1,3,092,Altstetten,1,756723,403559,353163,188553
2019,1,3,092,Altstetten,2,2280574,1170006,1110567,361114
2019,1,3,101,Höngg,1,420644,241130,179514,78309
2019,1,3,101,Höngg,2,1314205,966905,347300,142295
2019,1,3,102,Wipkingen,1,330653,185342,145310,52287
2019,1,3,102,Wipkingen,2,774811,570317,204493,67002
2019,1,3,111,Affoltern,1,688955,384959,303995,137853
2019,1,3,111,Affoltern,2,1223465,804091,419374,191423
2019,1,3,115,Oerlikon,1,486525,134838,351686,112369
2019,1,3,115,Oerlikon,2,1876263,955937,920325,295153
2019,1,3,119,Seebach,1,966579,277378,689200,398319
2019,1,3,119,Seebach,2,1884882,867708,1017174,393956
2019,1,3,121,Saatlen,1,549478,251466,298011,181441
2019,1,3,121,Saatlen,2,177340,79859,97481,46799
2019,1,3,122,Schwamendingen-Mitte,1,326639,174266,152372,85811
2019,1,3,122,Schwamendingen-Mitte,2,553657,310501,243155,104520
2019,1,3,123,Hirzenbach,1,613242,288506,324735,194725
2019,1,3,123,Hirzenbach,2,464725,252454,212270,103184
2019,2,1,010,Kreis 1,1,80370,81513,-1142,276
2019,2,1,010,Kreis 1,2,267108,268421,-1312,-150
2019,2,1,021,Wollishofen,1,313668,266276,47391,21001
2019,2,1,021,Wollishofen,2,687441,594128,93312,52612
2019,2,1,023,Leimbach,1,148731,151320,-2588,14383
2019,2,1,023,Leimbach,2,161358,116846,44511,18569
2019,2,1,024,Enge,1,48166,31785,16380,6542
2019,2,1,024,Enge,2,632030,525728,106302,35495
2019,2,1,031,Alt-Wiedikon,1,80296,64324,15972,4106
2019,2,1,031,Alt-Wiedikon,2,830765,761650,69114,25504
2019,2,1,033,Friesenberg,1,337303,285312,51990,30249
2019,2,1,033,Friesenberg,2,141510,123252,18258,12763
2019,2,1,034,Sihlfeld,1,362475,267064,95410,44171
2019,2,1,034,Sihlfeld,2,813116,665515,147600,24953
2019,2,1,041,Werd,1,42068,26053,16014,2287
2019,2,1,041,Werd,2,235276,181507,53769,10579
2019,2,1,042,Langstrasse,1,75299,66493,8806,660
2019,2,1,042,Langstrasse,2,568964,450171,118793,13626
2019,2,1,044,Hard,1,371641,242878,128762,62281
2019,2,1,044,Hard,2,416342,299539,116803,24252
2019,2,1,051,Gewerbeschule,1,211362,124149,87212,22443
2019,2,1,051,Gewerbeschule,2,363297,319907,43390,9373
2019,2,1,052,Escher Wyss,1,31816,18944,12872,3748
2019,2,1,052,Escher Wyss,2,297988,378489,-80500,2582
2019,2,1,061,Unterstrass,1,384646,325740,58905,34187
2019,2,1,061,Unterstrass,2,915154,757162,157992,66007
2019,2,1,063,Oberstrass,1,75728,62870,12858,7586
2019,2,1,063,Oberstrass,2,532610,527149,5461,9037
2019,2,1,071,Fluntern,1,29599,23367,6231,4307
2019,2,1,071,Fluntern,2,633245,552957,80287,49340
2019,2,1,072,Hottingen,1,38213,21136,17077,4138
2019,2,1,072,Hottingen,2,800647,652475,148172,43547
2019,2,1,073,Hirslanden,1,51415,47064,4351,1830
2019,2,1,073,Hirslanden,2,430564,366103,64460,24737
2019,2,1,074,Witikon,1,40800,37224,3576,2963
2019,2,1,074,Witikon,2,661546,592094,69452,67268
2019,2,1,081,Seefeld,1,39972,11748,28224,19066
2019,2,1,081,Seefeld,2,371570,311988,59581,5978
2019,2,1,082,Mühlebach,1,47237,30571,16665,2112
2019,2,1,082,Mühlebach,2,495231,324099,171131,20123
2019,2,1,083,Weinegg,1,26780,16252,10528,1581
2019,2,1,083,Weinegg,2,324651,258364,66287,36711
2019,2,1,091,Albisrieden,1,405780,346413,59367,50349
2019,2,1,091,Albisrieden,2,695369,698057,-2687,34654
2019,2,1,092,Altstetten,1,475581,388104,87477,60627
2019,2,1,092,Altstetten,2,1107777,1041349,66427,72907
2019,2,1,101,Höngg,1,273162,233818,39344,37519
2019,2,1,101,Höngg,2,920483,964229,-43745,32026
2019,2,1,102,Wipkingen,1,236480,179440,57039,21717
2019,2,1,102,Wipkingen,2,611775,560649,51125,19047
2019,2,1,111,Affoltern,1,422665,381926,40739,47901
2019,2,1,111,Affoltern,2,762236,788916,-26679,55044
2019,2,1,115,Oerlikon,1,152740,132049,20690,2780
2019,2,1,115,Oerlikon,2,1103050,945057,157993,84087
2019,2,1,119,Seebach,1,413360,271970,141389,102799
2019,2,1,119,Seebach,2,920857,856720,64137,82820
2019,2,1,121,Saatlen,1,347672,246578,101093,81519
2019,2,1,121,Saatlen,2,105017,79859,25158,14796
2019,2,1,122,Schwamendingen-Mitte,1,220887,165709,55177,33422
2019,2,1,122,Schwamendingen-Mitte,2,380204,309975,70229,26332
2019,2,1,123,Hirzenbach,1,435452,269920,165532,104851
2019,2,1,123,Hirzenbach,2,322474,248947,73526,36542
2019,2,2,010,Kreis 1,1,87349,81513,5836,2356
2019,2,2,010,Kreis 1,2,288508,268421,20086,1663
2019,2,2,021,Wollishofen,1,394632,278363,116268,48774
2019,2,2,021,Wollishofen,2,920124,604589,315534,141904
2019,2,2,023,Leimbach,1,198716,151752,46964,29110
2019,2,2,023,Leimbach,2,203561,117078,86483,32514
2019,2,2,024,Enge,1,62936,31785,31150,11540
2019,2,2,024,Enge,2,753339,525728,227611,71081
2019,2,2,031,Alt-Wiedikon,1,95898,64324,31574,8477
2019,2,2,031,Alt-Wiedikon,2,1068392,765329,303062,77581
2019,2,2,033,Friesenberg,1,421623,286259,135364,76986
2019,2,2,033,Friesenberg,2,185943,123252,62691,28219
2019,2,2,034,Sihlfeld,1,402892,267064,135827,58273
2019,2,2,034,Sihlfeld,2,964407,665933,298473,53771
2019,2,2,041,Werd,1,57773,26053,31719,4158
2019,2,2,041,Werd,2,308634,181644,126989,21180
2019,2,2,042,Langstrasse,1,84617,66493,18124,2467
2019,2,2,042,Langstrasse,2,757625,458356,299269,52956
2019,2,2,044,Hard,1,395852,242878,152973,75138
2019,2,2,044,Hard,2,475417,301586,173831,37874
2019,2,2,051,Gewerbeschule,1,235272,124149,111122,31880
2019,2,2,051,Gewerbeschule,2,467692,320194,147498,21526
2019,2,2,052,Escher Wyss,1,83058,18944,64113,33630
2019,2,2,052,Escher Wyss,2,504750,386624,118126,44501
2019,2,2,061,Unterstrass,1,463993,332581,131411,67328
2019,2,2,061,Unterstrass,2,1146984,757429,389555,128370
2019,2,2,063,Oberstrass,1,91575,62870,28704,15252
2019,2,2,063,Oberstrass,2,642353,527624,114729,42647
2019,2,2,071,Fluntern,1,34337,25229,9107,5390
2019,2,2,071,Fluntern,2,782399,553000,229398,93859
2019,2,2,072,Hottingen,1,45769,22087,23681,5909
2019,2,2,072,Hottingen,2,930271,652619,277651,77241
2019,2,2,073,Hirslanden,1,64575,47064,17511,6070
2019,2,2,073,Hirslanden,2,525076,366617,158459,52284
2019,2,2,074,Witikon,1,51751,37224,14527,5962
2019,2,2,074,Witikon,2,854293,595566,258727,122601
2019,2,2,081,Seefeld,1,49709,11748,37961,24738
2019,2,2,081,Seefeld,2,420169,313356,106812,14627
2019,2,2,082,Mühlebach,1,55065,30571,24493,3388
2019,2,2,082,Mühlebach,2,588911,324295,264615,35704
2019,2,2,083,Weinegg,1,36991,16252,20739,5050
2019,2,2,083,Weinegg,2,429000,259201,169799,75339
2019,2,2,091,Albisrieden,1,490748,347941,142806,88122
2019,2,2,091,Albisrieden,2,857865,699791,158073,75556
2019,2,2,092,Altstetten,1,579959,392138,187821,104466
2019,2,2,092,Altstetten,2,1512152,1071546,440605,174428
2019,2,2,101,Höngg,1,340300,236767,103532,56423
2019,2,2,101,Höngg,2,1167530,966230,201300,100064
2019,2,2,102,Wipkingen,1,279808,181749,98058,35165
2019,2,2,102,Wipkingen,2,723167,565402,157765,50382
2019,2,2,111,Affoltern,1,533251,383172,150078,83202
2019,2,2,111,Affoltern,2,990505,796307,194198,120848
2019,2,2,115,Oerlikon,1,251303,133140,118162,33206
2019,2,2,115,Oerlikon,2,1416987,949956,467031,166085
2019,2,2,119,Seebach,1,580729,274191,306538,186825
2019,2,2,119,Seebach,2,1271164,859933,411231,190941
2019,2,2,121,Saatlen,1,436838,248586,188252,125042
2019,2,2,121,Saatlen,2,142621,79859,62762,31675
2019,2,2,122,Schwamendingen-Mitte,1,268172,169058,99114,56637
2019,2,2,122,Schwamendingen-Mitte,2,479241,310501,168740,67289
2019,2,2,123,Hirzenbach,1,513718,277931,235786,140186
2019,2,2,123,Hirzenbach,2,394879,250158,144721,66926
2019,2,3,010,Kreis 1,1,103755,81513,22242,7901
2019,2,3,010,Kreis 1,2,354809,268421,86387,7128
2019,2,3,021,Wollishofen,1,446052,297051,149000,66012
2019,2,3,021,Wollishofen,2,1139265,626520,512745,246654
2019,2,3,023,Leimbach,1,236960,151752,85208,38229
2019,2,3,023,Leimbach,2,223777,117174,106602,40362
2019,2,3,024,Enge,1,73487,31785,41701,15042
2019,2,3,024,Enge,2,846847,525728,321118,102871
2019,2,3,031,Alt-Wiedikon,1,101412,64324,37088,9734
2019,2,3,031,Alt-Wiedikon,2,1367527,770027,597499,134510
2019,2,3,033,Friesenberg,1,456773,286259,170513,91507
2019,2,3,033,Friesenberg,2,208461,123252,85209,37659
2019,2,3,034,Sihlfeld,1,427785,267064,160720,60439
2019,2,3,034,Sihlfeld,2,1091676,666183,425493,76483
2019,2,3,041,Werd,1,83357,26053,57303,7628
2019,2,3,041,Werd,2,423376,181644,241732,37868
2019,2,3,042,Langstrasse,1,93222,66493,26728,6268
2019,2,3,042,Langstrasse,2,1098589,461777,636811,148528
2019,2,3,044,Hard,1,419097,242878,176218,86164
2019,2,3,044,Hard,2,539673,304072,235600,55575
2019,2,3,051,Gewerbeschule,1,263732,124149,139582,45631
2019,2,3,051,Gewerbeschule,2,625104,320624,304480,41692
2019,2,3,052,Escher Wyss,1,201897,18944,182952,104523
2019,2,3,052,Escher Wyss,2,1018390,413900,604490,159328
2019,2,3,061,Unterstrass,1,496219,333567,162652,76671
2019,2,3,061,Unterstrass,2,1362784,757460,605323,176475
2019,2,3,063,Oberstrass,1,96549,62870,33679,17927
2019,2,3,063,Oberstrass,2,694769,527624,167145,60542
2019,2,3,071,Fluntern,1,35297,25229,10067,5874
2019,2,3,071,Fluntern,2,837189,553015,284173,112578
2019,2,3,072,Hottingen,1,47926,22563,25363,6373
2019,2,3,072,Hottingen,2,1002293,652619,349673,96542
2019,2,3,073,Hirslanden,1,72895,47064,25831,9115
2019,2,3,073,Hirslanden,2,569812,366617,203195,65661
2019,2,3,074,Witikon,1,56338,37224,19114,7102
2019,2,3,074,Witikon,2,943980,596992,346987,147843
2019,2,3,081,Seefeld,1,56018,11748,44269,28164
2019,2,3,081,Seefeld,2,461055,313356,147698,24910
2019,2,3,082,Mühlebach,1,59263,30571,28691,4181
2019,2,3,082,Mühlebach,2,684373,324295,360077,53715
2019,2,3,083,Weinegg,1,45186,16252,28933,7755
2019,2,3,083,Weinegg,2,500536,259435,241101,104149
2019,2,3,091,Albisrieden,1,516064,347941,168122,99302
2019,2,3,091,Albisrieden,2,957695,699832,257862,95037
2019,2,3,092,Altstetten,1,659759,400410,259349,141526
2019,2,3,092,Altstetten,2,2166923,1156397,1010526,327861
2019,2,3,101,Höngg,1,361833,237546,124286,61403
2019,2,3,101,Höngg,2,1259757,966905,292852,125129
2019,2,3,102,Wipkingen,1,295920,181749,114170,38169
2019,2,3,102,Wipkingen,2,761083,566556,194527,61964
2019,2,3,111,Affoltern,1,581573,383691,197882,99610
2019,2,3,111,Affoltern,2,1125995,800656,325339,162642
2019,2,3,115,Oerlikon,1,427340,133140,294199,91939
2019,2,3,115,Oerlikon,2,1809654,955937,853716,273855
2019,2,3,119,Seebach,1,836320,275116,561204,333667
2019,2,3,119,Seebach,2,1756575,866723,889851,347931
2019,2,3,121,Saatlen,1,463483,249422,214060,139001
2019,2,3,121,Saatlen,2,173839,79859,93980,44821
2019,2,3,122,Schwamendingen-Mitte,1,284189,169058,115131,65134
2019,2,3,122,Schwamendingen-Mitte,2,533628,310501,223126,96242
2019,2,3,123,Hirzenbach,1,538331,277931,260399,155471
2019,2,3,123,Hirzenbach,2,432018,251462,180555,88795
2020,1,1,010,Kreis 1,1,84645,81601,3044,1411
2020,1,1,010,Kreis 1,2,270009,269210,799,47
2020,1,1,021,Wollishofen,1,375008,281547,93460,38612
2020,1,1,021,Wollishofen,2,717657,588169,129487,77331
2020,1,1,023,Leimbach,1,189948,155793,34155,24828
2020,1,1,023,Leimbach,2,168899,117915,50984,21962
2020,1,1,024,Enge,1,54547,32736,21811,8433
2020,1,1,024,Enge,2,649399,527794,121605,42677
2020,1,1,031,Alt-Wiedikon,1,91501,64367,27134,6779
2020,1,1,031,Alt-Wiedikon,2,920279,773047,147232,51133
2020,1,1,033,Friesenberg,1,391966,291077,100888,55330
2020,1,1,033,Friesenberg,2,151348,123754,27594,14788
2020,1,1,034,Sihlfeld,1,398399,291745,106653,43850
2020,1,1,034,Sihlfeld,2,823884,672859,151024,31129
2020,1,1,041,Werd,1,42069,26054,16015,2409
2020,1,1,041,Werd,2,235275,185385,49889,10542
2020,1,1,042,Langstrasse,1,75920,66805,9114,683
2020,1,1,042,Langstrasse,2,594180,460202,133977,21204
2020,1,1,044,Hard,1,383420,242874,140545,32307
2020,1,1,044,Hard,2,422433,300472,121961,24463
2020,1,1,051,Gewerbeschule,1,211359,124497,86862,18654
2020,1,1,051,Gewerbeschule,2,376704,321194,55510,10978
2020,1,1,052,Escher Wyss,1,51603,18944,32659,15609
2020,1,1,052,Escher Wyss,2,385351,379946,5405,-18502
2020,1,1,061,Unterstrass,1,457251,329372,127878,72090
2020,1,1,061,Unterstrass,2,933744,757307,176437,78938
2020,1,1,063,Oberstrass,1,86324,62870,23453,12520
2020,1,1,063,Oberstrass,2,532611,530179,2432,8543
2020,1,1,071,Fluntern,1,33689,26934,6755,4253
2020,1,1,071,Fluntern,2,646999,555291,91707,55369
2020,1,1,072,Hottingen,1,36911,18324,18586,4540
2020,1,1,072,Hottingen,2,818966,653209,165756,47868
2020,1,1,073,Hirslanden,1,55779,47064,8715,4347
2020,1,1,073,Hirslanden,2,431982,369088,62893,23948
2020,1,1,074,Witikon,1,48530,39136,9394,3581
2020,1,1,074,Witikon,2,705105,594178,110927,89012
2020,1,1,081,Seefeld,1,41700,11659,30040,19688
2020,1,1,081,Seefeld,2,372548,311045,61503,6938
2020,1,1,082,Mühlebach,1,50117,30571,19545,2697
2020,1,1,082,Mühlebach,2,501568,324684,176883,21787
2020,1,1,083,Weinegg,1,33665,16280,17384,4794
2020,1,1,083,Weinegg,2,344416,274810,69605,31617
2020,1,1,091,Albisrieden,1,503817,357448,146368,86359
2020,1,1,091,Albisrieden,2,741640,712466,29173,44316
2020,1,1,092,Altstetten,1,585021,401800,183221,106116
2020,1,1,092,Altstetten,2,1210030,1147002,63027,87589
2020,1,1,101,Höngg,1,333245,237964,95281,55208
2020,1,1,101,Höngg,2,1003362,996772,6589,52347
2020,1,1,102,Wipkingen,1,290179,205955,84223,30869
2020,1,1,102,Wipkingen,2,614215,551736,62479,24617
2020,1,1,111,Affoltern,1,542729,388281,154447,89651
2020,1,1,111,Affoltern,2,836985,793288,43696,80187
2020,1,1,115,Oerlikon,1,207645,137340,70304,23662
2020,1,1,115,Oerlikon,2,1171367,954068,217299,105245
2020,1,1,119,Seebach,1,549840,274006,275833,159791
2020,1,1,119,Seebach,2,1037598,862595,175002,121893
2020,1,1,121,Saatlen,1,436596,286474,150121,96055
2020,1,1,121,Saatlen,2,107537,75786,31750,19134
2020,1,1,122,Schwamendingen-Mitte,1,264289,164459,99830,58991
2020,1,1,122,Schwamendingen-Mitte,2,397155,311689,85465,33795
2020,1,1,123,Hirzenbach,1,513202,257555,255646,137460
2020,1,1,123,Hirzenbach,2,357660,249701,107959,56936
2020,1,2,010,Kreis 1,1,91624,81601,10023,3491
2020,1,2,010,Kreis 1,2,291407,269210,22197,1861
2020,1,2,021,Wollishofen,1,456571,287689,168882,69626
2020,1,2,021,Wollishofen,2,949731,598674,351056,165290
2020,1,2,023,Leimbach,1,239934,155793,84141,39155
2020,1,2,023,Leimbach,2,211140,118083,93057,35796
2020,1,2,024,Enge,1,69597,32736,36860,13691
2020,1,2,024,Enge,2,770428,528231,242196,78240
2020,1,2,031,Alt-Wiedikon,1,107100,64367,42733,10028
2020,1,2,031,Alt-Wiedikon,2,1157757,773047,384710,108250
2020,1,2,033,Friesenberg,1,476285,292592,183692,102270
2020,1,2,033,Friesenberg,2,195780,123754,72026,36345
2020,1,2,034,Sihlfeld,1,438879,294478,144401,55970
2020,1,2,034,Sihlfeld,2,975112,673276,301835,58859
2020,1,2,041,Werd,1,57770,26054,31716,3725
2020,1,2,041,Werd,2,308631,185872,122758,21665
2020,1,2,042,Langstrasse,1,85305,66805,18499,1387
2020,1,2,042,Langstrasse,2,782762,480905,301857,51974
2020,1,2,044,Hard,1,407630,242874,164755,40208
2020,1,2,044,Hard,2,481509,302346,179163,37761
2020,1,2,051,Gewerbeschule,1,235268,124497,110771,27385
2020,1,2,051,Gewerbeschule,2,481098,322423,158675,22587
2020,1,2,052,Escher Wyss,1,103502,18944,84557,50696
2020,1,2,052,Escher Wyss,2,591347,379946,211401,123041
2020,1,2,061,Unterstrass,1,536155,331616,204539,106046
2020,1,2,061,Unterstrass,2,1165512,758408,407103,141618
2020,1,2,063,Oberstrass,1,102171,62870,39300,20349
2020,1,2,063,Oberstrass,2,642354,530211,112143,39447
2020,1,2,071,Fluntern,1,38524,26934,11590,5509
2020,1,2,071,Fluntern,2,796048,555438,240610,99599
2020,1,2,072,Hottingen,1,47770,18324,29445,7195
2020,1,2,072,Hottingen,2,947698,653734,293963,79831
2020,1,2,073,Hirslanden,1,68940,47064,21876,9175
2020,1,2,073,Hirslanden,2,526490,369475,157014,51324
2020,1,2,074,Witikon,1,60665,39136,21529,6744
2020,1,2,074,Witikon,2,896663,597022,299640,144425
2020,1,2,081,Seefeld,1,51438,11659,39778,26086
2020,1,2,081,Seefeld,2,421147,312413,108733,13945
2020,1,2,082,Mühlebach,1,57954,30571,27382,4002
2020,1,2,082,Mühlebach,2,595238,326507,268730,35251
2020,1,2,083,Weinegg,1,44200,16280,27919,7826
2020,1,2,083,Weinegg,2,448438,276750,171688,60176
2020,1,2,091,Albisrieden,1,589013,360935,228078,123813
2020,1,2,091,Albisrieden,2,903909,713587,190322,84256
2020,1,2,092,Altstetten,1,696283,406032,290251,155240
2020,1,2,092,Altstetten,2,1607436,1154274,453161,194434
2020,1,2,101,Höngg,1,400383,237964,162419,74446
2020,1,2,101,Höngg,2,1250403,997214,253188,116521
2020,1,2,102,Wipkingen,1,338296,208891,129404,44473
2020,1,2,102,Wipkingen,2,720817,551775,169042,56211
2020,1,2,111,Affoltern,1,655309,388281,267027,126948
2020,1,2,111,Affoltern,2,1063271,798077,265194,144812
2020,1,2,115,Oerlikon,1,305780,137611,168169,53991
2020,1,2,115,Oerlikon,2,1485223,958820,526402,188272
2020,1,2,119,Seebach,1,717214,275174,442039,241158
2020,1,2,119,Seebach,2,1387415,865513,521902,231009
2020,1,2,121,Saatlen,1,526062,294600,231462,135685
2020,1,2,121,Saatlen,2,144835,75786,69048,35783
2020,1,2,122,Schwamendingen-Mitte,1,311790,166377,145413,81442
2020,1,2,122,Schwamendingen-Mitte,2,495980,312066,183913,74693
2020,1,2,123,Hirzenbach,1,591849,260676,331173,172133
2020,1,2,123,Hirzenbach,2,429777,250911,178866,85805
2020,1,3,010,Kreis 1,1,108031,81601,26430,9035
2020,1,3,010,Kreis 1,2,357705,269210,88494,7326
2020,1,3,021,Wollishofen,1,507731,301123,206607,90118
2020,1,3,021,Wollishofen,2,1169123,620298,548825,271195
2020,1,3,023,Leimbach,1,278175,155793,122382,47398
2020,1,3,023,Leimbach,2,231372,118256,113116,43106
2020,1,3,024,Enge,1,80287,32736,47551,17483
2020,1,3,024,Enge,2,863794,528231,335563,110208
2020,1,3,031,Alt-Wiedikon,1,112611,64367,48244,10585
2020,1,3,031,Alt-Wiedikon,2,1456805,773047,683758,173362
2020,1,3,033,Friesenberg,1,511432,292592,218839,117092
2020,1,3,033,Friesenberg,2,218299,123754,94545,49054
2020,1,3,034,Sihlfeld,1,463772,294478,169294,58115
2020,1,3,034,Sihlfeld,2,1102383,673526,428856,80576
2020,1,3,041,Werd,1,83344,26054,57290,5616
2020,1,3,041,Werd,2,423371,186603,236767,39506
2020,1,3,042,Langstrasse,1,93910,66805,27104,2032
2020,1,3,042,Langstrasse,2,1123702,529457,594245,116004
2020,1,3,044,Hard,1,430874,242874,187999,50486
2020,1,3,044,Hard,2,545766,304832,240933,55463
2020,1,3,051,Gewerbeschule,1,263726,124497,139229,41134
2020,1,3,051,Gewerbeschule,2,638510,324197,314312,41745
2020,1,3,052,Escher Wyss,1,223778,18944,204834,130475
2020,1,3,052,Escher Wyss,2,1103376,379946,723430,475018
2020,1,3,061,Unterstrass,1,568324,331616,236708,115588
2020,1,3,061,Unterstrass,2,1381278,758711,622567,191789
2020,1,3,063,Oberstrass,1,107145,62870,44275,23023
2020,1,3,063,Oberstrass,2,694770,530222,164548,54832
2020,1,3,071,Fluntern,1,39519,26934,12585,6004
2020,1,3,071,Fluntern,2,850803,555487,295315,118419
2020,1,3,072,Hottingen,1,53911,18324,35587,8543
2020,1,3,072,Hottingen,2,1019375,653850,365524,98614
2020,1,3,073,Hirslanden,1,77260,47064,30196,12262
2020,1,3,073,Hirslanden,2,571221,369669,201552,64528
2020,1,3,074,Witikon,1,65888,39136,26751,7995
2020,1,3,074,Witikon,2,985712,598192,387519,169859
2020,1,3,081,Seefeld,1,57746,11659,46086,30375
2020,1,3,081,Seefeld,2,462033,312413,149620,22432
2020,1,3,082,Mühlebach,1,62152,30571,31580,4805
2020,1,3,082,Mühlebach,2,690699,331696,359002,46964
2020,1,3,083,Weinegg,1,52502,16280,36222,10563
2020,1,3,083,Weinegg,2,519865,277089,242775,79787
2020,1,3,091,Albisrieden,1,614431,360935,253495,136506
2020,1,3,091,Albisrieden,2,1003637,713647,289989,103735
2020,1,3,092,Altstetten,1,791193,406179,385014,205965
2020,1,3,092,Altstetten,2,2246800,1172476,1074323,359994
2020,1,3,101,Höngg,1,421916,237964,183952,79488
2020,1,3,101,Höngg,2,1342627,997362,345264,139971
2020,1,3,102,Wipkingen,1,356471,212075,144395,47894
2020,1,3,102,Wipkingen,2,756670,551775,204894,67585
2020,1,3,111,Affoltern,1,703495,388281,315213,143433
2020,1,3,111,Affoltern,2,1198897,800604,398293,183847
2020,1,3,115,Oerlikon,1,482813,137611,345202,114429
2020,1,3,115,Oerlikon,2,1875361,970186,905174,297460
2020,1,3,119,Seebach,1,971758,275174,696583,381930
2020,1,3,119,Seebach,2,1872258,871501,1000757,389074
2020,1,3,121,Saatlen,1,552832,295436,257396,149737
2020,1,3,121,Saatlen,2,175922,75786,100136,48831
2020,1,3,122,Schwamendingen-Mitte,1,327810,166377,161433,88410
2020,1,3,122,Schwamendingen-Mitte,2,550365,312066,238298,103064
2020,1,3,123,Hirzenbach,1,617059,260676,356383,187896
2020,1,3,123,Hirzenbach,2,466315,252216,214098,103641
2020,2,1,010,Kreis 1,1,80458,81601,-1142,276
2020,2,1,010,Kreis 1,2,267802,269210,-1407,-157
2020,2,1,021,Wollishofen,1,316951,279959,36991,14366
2020,2,1,021,Wollishofen,2,684141,585806,98335,59165
2020,2,1,023,Leimbach,1,148733,155793,-7059,12369
2020,2,1,023,Leimbach,2,161495,117915,43580,18449
2020,2,1,024,Enge,1,49172,32736,16436,6508
2020,2,1,024,Enge,2,632355,527794,104560,35645
2020,2,1,031,Alt-Wiedikon,1,80289,64367,15922,3839
2020,2,1,031,Alt-Wiedikon,2,830244,773047,57197,27390
2020,2,1,033,Friesenberg,1,337302,288721,48581,28617
2020,2,1,033,Friesenberg,2,141504,123754,17750,10692
2020,2,1,034,Sihlfeld,1,364319,286727,77591,29985
2020,2,1,034,Sihlfeld,2,811265,672770,138495,27495
2020,2,1,041,Werd,1,42069,26054,16015,2409
2020,2,1,041,Werd,2,235275,185385,49889,10542
2020,2,1,042,Langstrasse,1,75920,66805,9114,683
2020,2,1,042,Langstrasse,2,568313,449240,119073,16447
2020,2,1,044,Hard,1,371659,242874,128785,28698
2020,2,1,044,Hard,2,416340,300472,115868,22072
2020,2,1,051,Gewerbeschule,1,211359,124497,86862,18654
2020,2,1,051,Gewerbeschule,2,363295,321194,42101,8319
2020,2,1,052,Escher Wyss,1,31816,18944,12871,3583
2020,2,1,052,Escher Wyss,2,297607,379946,-82339,-77656
